FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
04JUL2021:00:00:00,71 a 80,M,Sputnik,Privado,0,20,
04JUL2021:00:00:00,71 a 80,M,Sputnik,Público,0,9,
04JUL2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,2,
04JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,9,40,
04JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,1,0,
04JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,1,13,
04JUL2021:00:00:00,81 a 90,F,Sputnik,Público,1,87,
04JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,3,8,
04JUL2021:00:00:00,81 a 90,M,Sputnik,Privado,0,6,
04JUL2021:00:00:00,81 a 90,M,Sputnik,Público,0,11,
04JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,26,
04JUL2021:00:00:00,91 o mas,F,Sputnik,Privado,0,4,
04JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,51,
04JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,4,
04JUL2021:00:00:00,91 o mas,M,Sputnik,Privado,0,3,
04JUL2021:00:00:00,91 o mas,M,Sputnik,Público,0,2,
05JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,2,0,
05JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,344,4,
14JUL2021:00:00:00,61 a 70,M,Sputnik,Público,3,0,
14JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,18,
14JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,18,3,
14JUL2021:00:00:00,71 a 80,F,Sputnik,Público,2,2,
14JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,10,
14JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,4,0,
14JUL2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,
14JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,13,
14JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,9,2,
14JUL2021:00:00:00,81 a 90,F,Sputnik,Público,1,0,
14JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,10,
14JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,4,1,
14JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,14,
14JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,4,0,
14JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,5,
14JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,
15JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,
15JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,18,6,
15JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,242,23,
15JUL2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,
15JUL2021:00:00:00,30 o menos,F,Sputnik,Público,122,285,
15JUL2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,1,
15JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,43,3,
15JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,163,11,
15JUL2021:00:00:00,30 o menos,M,Sputnik,Público,107,92,
15JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,32,5,
15JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,244,525,
15JUL2021:00:00:00,31 a 40,F,Sputnik,Privado,0,3,
15JUL2021:00:00:00,31 a 40,F,Sputnik,Público,595,951,
15JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,43,5,
15JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,185,66,
15JUL2021:00:00:00,31 a 40,M,Sputnik,Privado,0,2,
15JUL2021:00:00:00,31 a 40,M,Sputnik,Público,647,326,
15JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,12,6,
15JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,125,5803,
15JUL2021:00:00:00,41 a 50,F,Sputnik,Privado,0,3,
15JUL2021:00:00:00,41 a 50,F,Sputnik,Público,100,996,
15JUL2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,1,
15JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,36,6,
15JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,94,6273,
15JUL2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,0,2,
15JUL2021:00:00:00,41 a 50,M,Sputnik,Privado,0,3,
15JUL2021:00:00:00,41 a 50,M,Sputnik,Público,83,363,
15JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,16,43,
15JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,54,193,
15JUL2021:00:00:00,51 a 60,F,Sputnik,Privado,0,6,
15JUL2021:00:00:00,51 a 60,F,Sputnik,Público,50,1987,
15JUL2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,1,
15JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,22,7,
15JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,42,188,
15JUL2021:00:00:00,51 a 60,M,Sputnik,Privado,0,3,
15JUL2021:00:00:00,51 a 60,M,Sputnik,Público,42,897,
15JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,57,
15JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,13,78,
15JUL2021:00:00:00,61 a 70,F,Sputnik,Privado,0,13,
15JUL2021:00:00:00,61 a 70,F,Sputnik,Público,16,957,
15JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,8,
15JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,16,60,
15JUL2021:00:00:00,61 a 70,M,Sputnik,Privado,0,15,
15JUL2021:00:00:00,61 a 70,M,Sputnik,Público,18,585,
15JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,32,
15JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,10,30,
15JUL2021:00:00:00,71 a 80,F,Sputnik,Privado,0,211,
15JUL2021:00:00:00,71 a 80,F,Sputnik,Público,9,3470,
15JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,8,
15JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,4,29,
15JUL2021:00:00:00,71 a 80,M,Sputnik,Privado,0,128,
15JUL2021:00:00:00,71 a 80,M,Sputnik,Público,8,2390,
15JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,24,
15JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,4,18,
15JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,0,291,
15JUL2021:00:00:00,81 a 90,F,Sputnik,Público,1,1425,
15JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,10,
15JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,1,7,
15JUL2021:00:00:00,81 a 90,M,Sputnik,Privado,0,142,
15JUL2021:00:00:00,81 a 90,M,Sputnik,Público,1,640,
15JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,13,
15JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,1,11,
15JUL2021:00:00:00,91 o mas,F,Sputnik,Privado,0,69,
15JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,362,
15JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,4,
15JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,1,4,
15JUL2021:00:00:00,91 o mas,M,Sputnik,Privado,0,15,
15JUL2021:00:00:00,91 o mas,M,Sputnik,Público,0,98,
16JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,
16JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,20,0,
16JUL2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,
16JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,212,34,
16JUL2021:00:00:00,30 o menos,F,Sputnik,Público,103,45,
16JUL2021:00:00:00,30 o menos,F,Sputnik,Público nacional,2,0,
16JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,18,0,
16JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,168,30,
16JUL2021:00:00:00,30 o menos,M,Sputnik,Público,102,18,
16JUL2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,
16JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,10,0,
16JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,267,2080,
16JUL2021:00:00:00,31 a 40,F,Sputnik,Público,476,135,
16JUL2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,1,
16JUL2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,1,
16JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,19,0,
16JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,193,236,
16JUL2021:00:00:00,31 a 40,M,Sputnik,Público,513,44,
16JUL2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,0,
16JUL2021:00:00:00,41 a 50,F,AstraZeneca,Privado,2,0,
16JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,15,1,
16JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,138,6374,
16JUL2021:00:00:00,41 a 50,F,Sputnik,Público,17,1494,
16JUL2021:00:00:00,41 a 50,M,AstraZeneca,Privado,2,1,
16JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,15,0,
16JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,114,6320,
16JUL2021:00:00:00,41 a 50,M,Sputnik,Privado,0,4,
16JUL2021:00:00:00,41 a 50,M,Sputnik,Público,25,772,
16JUL2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,
16JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,12,3,
16JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,85,218,
16JUL2021:00:00:00,51 a 60,F,Sputnik,Privado,0,1,
16JUL2021:00:00:00,51 a 60,F,Sputnik,Público,15,342,
16JUL2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,1,
16JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,3,0,
16JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,44,252,
16JUL2021:00:00:00,51 a 60,M,Sputnik,Privado,1,3,
16JUL2021:00:00:00,51 a 60,M,Sputnik,Público,13,176,
16JUL2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,5,
16JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,3,4,
16JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,23,69,
16JUL2021:00:00:00,61 a 70,F,Sputnik,Privado,0,10,
16JUL2021:00:00:00,61 a 70,F,Sputnik,Público,5,77,
16JUL2021:00:00:00,61 a 70,F,Sputnik,Público nacional,0,1,
16JUL2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,1,
16JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,3,2,
16JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,16,71,
16JUL2021:00:00:00,61 a 70,M,Sputnik,Privado,0,13,
16JUL2021:00:00:00,61 a 70,M,Sputnik,Público,4,39,
16JUL2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,2,
16JUL2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,2,
16JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,9,
16JUL2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,1,
16JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,13,39,
16JUL2021:00:00:00,71 a 80,F,Sputnik,Privado,0,194,
16JUL2021:00:00:00,71 a 80,F,Sputnik,Público,1,5766,
16JUL2021:00:00:00,71 a 80,F,Sputnik,Público nacional,0,2,
16JUL2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,1,
16JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,4,
16JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,5,18,
16JUL2021:00:00:00,71 a 80,M,Sputnik,Privado,0,92,
16JUL2021:00:00:00,71 a 80,M,Sputnik,Público,1,3950,
16JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,6,11,
16JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,4,22,
16JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,0,490,
16JUL2021:00:00:00,81 a 90,F,Sputnik,Público,1,526,
16JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,2,
16JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,1,6,
16JUL2021:00:00:00,81 a 90,M,Sputnik,Privado,0,172,
16JUL2021:00:00:00,81 a 90,M,Sputnik,Público,1,220,
16JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,2,3,
16JUL2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,1,
16JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,1,12,
16JUL2021:00:00:00,91 o mas,F,Sputnik,Privado,0,133,
16JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,129,
16JUL2021:00:00:00,91 o mas,M,Sputnik,Privado,0,25,
16JUL2021:00:00:00,91 o mas,M,Sputnik,Público,0,46,
17JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,1290,6,
17JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,280,50,
17JUL2021:00:00:00,30 o menos,F,Sputnik,Público,97,18,
17JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,1037,1,
17JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,262,10,
17JUL2021:00:00:00,30 o menos,M,Sputnik,Público,78,7,
17JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,2802,7,
17JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,1387,753,
17JUL2021:00:00:00,31 a 40,F,Sputnik,Público,416,13,
17JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,3043,3,
17JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,1487,98,
17JUL2021:00:00:00,31 a 40,M,Sputnik,Público,473,15,
17JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,554,10,
17JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,445,3382,
17JUL2021:00:00:00,41 a 50,F,Sputnik,Público,31,39,
17JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,514,2,
17JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,410,3282,
17JUL2021:00:00:00,41 a 50,M,Sputnik,Público,32,12,
17JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,245,18,
17JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,170,375,
17JUL2021:00:00:00,51 a 60,F,Sputnik,Público,20,19,
17JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,229,7,
17JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,166,347,
17JUL2021:00:00:00,51 a 60,M,Sputnik,Público,19,7,
17JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,73,61,
17JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,45,59,
17JUL2021:00:00:00,61 a 70,F,Sputnik,Público,9,14,
17JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,69,42,
17JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,53,62,
17JUL2021:00:00:00,61 a 70,M,Sputnik,Público,10,8,
17JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,24,61,
17JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,11,72,
17JUL2021:00:00:00,71 a 80,F,Sputnik,Privado,0,2,
17JUL2021:00:00:00,71 a 80,F,Sputnik,Público,0,331,
17JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,15,38,
17JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,6,48,
17JUL2021:00:00:00,71 a 80,M,Sputnik,Privado,0,1,
17JUL2021:00:00:00,71 a 80,M,Sputnik,Público,1,184,
17JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,13,53,
17JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,6,25,
17JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,0,2,
17JUL2021:00:00:00,81 a 90,F,Sputnik,Público,0,70,
17JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,6,18,
17JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,5,8,
17JUL2021:00:00:00,81 a 90,M,Sputnik,Privado,0,2,
17JUL2021:00:00:00,81 a 90,M,Sputnik,Público,0,25,
17JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,2,15,
17JUL2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,1,
17JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,0,13,
17JUL2021:00:00:00,91 o mas,F,Sputnik,Público,3,10,
17JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,4,
17JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,0,3,
17JUL2021:00:00:00,91 o mas,M,Sputnik,Privado,0,1,
17JUL2021:00:00:00,91 o mas,M,Sputnik,Público,0,6,
18JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,3736,7,
18JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,31,7,
18JUL2021:00:00:00,30 o menos,F,Sputnik,Público,2,2,
18JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,2975,0,
18JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,7,8,
18JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,2373,6,
18JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,112,134,
18JUL2021:00:00:00,31 a 40,F,Sputnik,Público,1,1,
18JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,2849,1,
18JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,11,18,
18JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,646,2,
18JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,21,2938,
18JUL2021:00:00:00,41 a 50,F,Sputnik,Público,0,1,
18JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,693,3,
18JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,10,2905,
18JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,251,8,
18JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,8,1181,
18JUL2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,
18JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,242,5,
18JUL2021:00:00:00,51 a 60,M,Sinopharm,Privado,0,1,
18JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,6,1178,
18JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,91,40,
18JUL2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,1,
18JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,3,97,
18JUL2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,
18JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,71,26,
18JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,1,68,
18JUL2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,
18JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,24,50,
18JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,3,55,
18JUL2021:00:00:00,71 a 80,F,Sputnik,Público,0,6,
18JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,17,19,
18JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,1,27,
18JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,13,44,
18JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,0,11,
18JUL2021:00:00:00,81 a 90,F,Sputnik,Público,0,9,
18JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,6,11,
18JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,0,2,
18JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,14,
18JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,0,1,
18JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,5,
18JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,1,
19JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,3,
19JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,2077,20,
19JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,58,1033,
19JUL2021:00:00:00,30 o menos,F,Sputnik,Público,98,0,
19JUL2021:00:00:00,30 o menos,M,AstraZeneca,Privado,2,0,
19JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,2120,2,
19JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,36,401,
19JUL2021:00:00:00,30 o menos,M,Sputnik,Público,119,0,
19JUL2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,
19JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,314,25,
19JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,190,1706,
19JUL2021:00:00:00,31 a 40,F,Sputnik,Público,313,0,
19JUL2021:00:00:00,31 a 40,M,AstraZeneca,Privado,2,1,
19JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,463,5,
19JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,122,448,
19JUL2021:00:00:00,31 a 40,M,Sputnik,Privado,0,2,
19JUL2021:00:00:00,31 a 40,M,Sputnik,Público,412,0,
19JUL2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,2,
19JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,203,46,
19JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,42,9625,
19JUL2021:00:00:00,41 a 50,F,Sputnik,Público,69,0,
19JUL2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,3,
19JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,214,3,
19JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público nacional,0,2,
19JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,32,10510,
19JUL2021:00:00:00,41 a 50,M,Sputnik,Público,66,0,
19JUL2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,2,
19JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,95,36,
19JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,1,0,
19JUL2021:00:00:00,51 a 60,F,Sinopharm,Privado,0,1,
19JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,18,901,
19JUL2021:00:00:00,51 a 60,F,Sputnik,Público,37,0,
19JUL2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,
19JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,123,4,
19JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,17,918,
19JUL2021:00:00:00,51 a 60,M,Sputnik,Público,32,0,
19JUL2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,5,
19JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,31,29,
19JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,14,125,
19JUL2021:00:00:00,61 a 70,F,Sputnik,Privado,0,9,
19JUL2021:00:00:00,61 a 70,F,Sputnik,Público,9,1,
19JUL2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,3,
19JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,34,16,
19JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,13,113,
19JUL2021:00:00:00,61 a 70,M,Sputnik,Privado,0,9,
05JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,39,0,
05JUL2021:00:00:00,30 o menos,F,Sputnik,Privado,0,2,
05JUL2021:00:00:00,30 o menos,F,Sputnik,Público,3,6,
05JUL2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,4,
05JUL2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,1,
05JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,195,1,
05JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,49,0,
05JUL2021:00:00:00,30 o menos,M,Sputnik,Privado,0,5,
05JUL2021:00:00:00,30 o menos,M,Sputnik,Público,0,1,
05JUL2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,12,
05JUL2021:00:00:00,31 a 40,F,AstraZeneca,Privado,6,2,
05JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,2947,2,
05JUL2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,
05JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,23,0,
05JUL2021:00:00:00,31 a 40,F,Sputnik,Privado,0,6,
05JUL2021:00:00:00,31 a 40,F,Sputnik,Público,1,7,
05JUL2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,11,
05JUL2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,
05JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,3476,3,
05JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,24,0,
05JUL2021:00:00:00,31 a 40,M,Sputnik,Privado,0,1,
05JUL2021:00:00:00,31 a 40,M,Sputnik,Público,2,6,
05JUL2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,14,
05JUL2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,1,
05JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,209,1,
05JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,30,0,
05JUL2021:00:00:00,41 a 50,F,Sputnik,Privado,0,14,
05JUL2021:00:00:00,41 a 50,F,Sputnik,Público,3,7,
05JUL2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,19,
05JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,197,2,
05JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,19,0,
05JUL2021:00:00:00,41 a 50,M,Sputnik,Privado,0,4,
05JUL2021:00:00:00,41 a 50,M,Sputnik,Público,0,5,
05JUL2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,20,
25JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,2760,5,
25JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,0,1,
25JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,2923,1,
25JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,1,
25JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,1023,8,
25JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,1,
25JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,895,3,
25JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,0,2,
25JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,611,6,
25JUL2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,
25JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,1,
25JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,612,4,
25JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,1,
25JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,200,3,
25JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,189,4,
25JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,1,6,
25JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,35,15,
25JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,3,
25JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,24,7,
25JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,3,11,
25JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,14,12,
25JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,2,2,
25JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,8,3,
25JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,3,4,
25JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,6,13,
25JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,
25JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,2,1,
26JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,2,
